statename,rank,countryid,val2013,val2014,val2015,val2016
Ohio,8,France,1430.58,1515.9,1958.07,1632.26
Ohio,9,India,1011.37,1346.86,1398.63,1428.13
Ohio,10,Taiwan,1086.31,1157.53,1204.33,1113.46
Ohio,11,Italy,967.22,1159.42,1134.32,1100.21
Ohio,12,United Kingdom,1217.98,1188.23,968.78,1051.71
Ohio,13,Thailand,587.35,557.21,733.77,1003.24
Ohio,14,Indonesia,667.37,778.16,883.05,950.94
Ohio,15,Brazil,682.38,604.52,583.54,846.16
Ohio,16,Sri Lanka,638.58,654.51,786.82,823.43
Ohio,17,"Korea, South",1121.11,1171.52,1142.42,759.81
Ohio,18,Netherlands,419.42,545.62,483.42,609.18
Ohio,19,Colombia,120.76,323.77,320.39,536.18
Ohio,20,Spain,308.96,320.31,398.02,479.88
Ohio,21,Switzerland,467.8,509.72,441.58,429.46
Ohio,22,Sweden,384.26,515.11,475.56,410.73
Ohio,23,Malaysia,425.79,408.85,409.9,363.71
Ohio,24,Russia,257.41,453.34,436.21,328.56
Ohio,25,Philippines,272.33,282.92,297.42,308.23
Oklahoma,0,World,12382.69,13626.04,11015.13,8487.35
Oklahoma,0,Top 25,11746.42,12911.37,10436.79,7998.05
Oklahoma,1,Canada,5906.93,6542.77,4443.86,2541.72
Oklahoma,2,China,2297.51,2660.44,2488,2012.79
Oklahoma,3,Mexico,1056.04,1055.91,1023.87,815.37
Oklahoma,4,Japan,458.21,446.57,342.08,351.01
Oklahoma,5,Germany,304.89,341.14,266.23,277.75
Oklahoma,6,United Kingdom,207.8,219.93,185.42,248.63
Oklahoma,7,Italy,96.04,130.02,154.76,164.29
Oklahoma,8,France,133.66,149.45,132.7,155.68
Oklahoma,9,Taiwan,212.86,219.54,183.06,154.79
Oklahoma,10,Ireland,14.28,21.15,15.36,125.77
Oklahoma,11,Spain,10.71,10.52,63.36,111.8
Oklahoma,12,India,165.81,214.77,209.5,110.12
Oklahoma,13,Indonesia,82.24,68.04,59.02,104.96
Oklahoma,14,South Africa,146.29,142.66,84.89,103.47
Oklahoma,15,Denmark,13.83,18.93,16.46,97.31
Oklahoma,16,Thailand,117.86,136.81,137.56,83.81
Oklahoma,17,Vietnam,66.68,107.33,102.28,82.02
Oklahoma,18,"Korea, South",66.69,67.5,65.06,72.55
Oklahoma,19,Hong Kong,35.74,35.86,59.88,65.2
Oklahoma,20,Switzerland,25.72,42.53,67.13,59.33
Oklahoma,21,Australia,191.69,139.09,110.97,59.14
Oklahoma,22,Bangladesh,15.2,35.29,38.67,52.67
Oklahoma,23,Malaysia,49.08,50.33,62.35,50.82
Oklahoma,24,Singapore,54.92,41.38,38.33,50.37
Oklahoma,25,Argentina,15.72,13.41,86.01,46.69
Oregon,0,World,14344.39,13796.93,14820.15,17596.28
Oregon,0,Top 25,13565.04,13148.28,14141.99,16947.58
Oregon,1,Ireland,17.03,164.84,571.2,2996.27
Oregon,2,Canada,2878.42,2730.81,2701.68,2480.07
Oregon,3,China,2578.09,2634.6,2546.91,2152.56
Oregon,4,Japan,3052.91,1830.02,1521.11,2143.33
Oregon,5,"Korea, South",1345.85,1573.06,1587.2,1760.19
Oregon,6,Israel,181.91,150.47,804.45,948.9
Oregon,7,Mexico,509.49,577,713.44,873.79
Oregon,8,Taiwan,310.76,364.67,382.37,513.35
Oregon,9,Germany,381.97,403.07,450.24,458.43
Oregon,10,Vietnam,270.26,346.54,406.18,413.2
Oregon,11,Netherlands,132.73,283.76,617.98,303.36
Oregon,12,Malaysia,116.36,126.24,119.33,252.1
Oregon,13,Thailand,327.97,310.5,281.76,219.86
Oregon,14,Singapore,221.4,82.69,108.36,209.22
Oregon,15,Russia,333.42,500.56,195.42,156.01
Oregon,16,United Kingdom,106.58,151.18,165.36,152.54
Oregon,17,India,119.36,189.84,140.65,132.33
Oregon,18,France,86.67,86.85,109.72,127.01
Oregon,19,Italy,110.27,115.75,132.36,126.26
Oregon,20,Switzerland,48.22,79.59,113.59,112.29
Oregon,21,Indonesia,177.19,149.45,104.68,101.4
Oregon,22,New Zealand,35.45,39.45,53.73,84.09
Oregon,23,Sweden,61.32,87.33,115.86,83.72
Oregon,24,Chile,75.29,73.56,98.21,77.45
Oregon,25,Brazil,86.1,96.44,100.18,69.84
Pennsylvania,0,World,84939.71,83202.87,79755.83,77163.82
Pennsylvania,0,Top 25,71957.5,72154.97,71167.34,68859.75
Pennsylvania,1,China,18092.36,18118.34,20152.08,16871.06
Pennsylvania,2,Canada,11507.77,12652.08,10710.35,9994.79
Pennsylvania,3,Germany,5621.99,6562.51,5812.17,5823.33
Pennsylvania,4,Israel,4859.19,3720,5022.97,4135.58
Pennsylvania,5,Mexico,2989.04,3530.24,4221.89,4024.69
Pennsylvania,6,Switzerland,990.8,2446.98,2631.95,3757.59
Pennsylvania,7,"Korea, South",2959.7,4187.28,3676.72,3112.26
Pennsylvania,8,Nigeria,6305.21,1600.72,597.19,2859.42
Pennsylvania,9,United Kingdom,2404.15,2566.21,2538.57,2085.21
Pennsylvania,10,Japan,2047.63,2067.32,2279.84,2032.14
Pennsylvania,11,India,1093.12,1176.28,1445.46,1961.19
Pennsylvania,12,Italy,1593.83,1559.83,1530.58,1584.12
Pennsylvania,13,Ireland,811.44,1304.83,1559.83,1295.53
Pennsylvania,14,France,1480.06,1251.43,1085.57,1087.92
Pennsylvania,15,Brazil,826.18,812,718.76,915.87
Pennsylvania,16,Vietnam,601.98,691.03,803.3,835.74
Pennsylvania,17,Finland,745.71,831.16,748.33,817.78
Pennsylvania,18,Australia,482.03,720.49,717.75,780.59
Pennsylvania,19,Belgium,1756.74,1512.86,1284.38,761.45
Pennsylvania,20,Austria,430.46,396.1,474.75,741.94
Pennsylvania,21,Sweden,935,1086.05,946.86,723.23
Pennsylvania,22,Norway,730.15,519.17,213.97,702.83
Pennsylvania,23,Russia,876.64,1399.77,771.67,678.23
Pennsylvania,24,Netherlands,741.42,670.26,531.99,660.26
Pennsylvania,25,Taiwan,1074.9,772.05,690.43,616.99
Puerto Rico,0,World,24163.83,23429.11,19595.35,21196.71
Puerto Rico,0,Top 25,22335.14,21449.71,18124.61,20093.14
Puerto Rico,1,Ireland,6104.59,5823.09,5774.75,6393.8
Puerto Rico,2,Singapore,3464.32,3616.48,3521.52,2913.61
Puerto Rico,3,Switzerland,451.11,282.23,215.55,1378.14
Puerto Rico,4,"Korea, South",351.98,221.31,323.92,1336.52
Puerto Rico,5,Belgium,433.79,729.07,819.28,929.05
Puerto Rico,6,Dominican Republic,450.49,555.67,506.24,703.71
Puerto Rico,7,China,829.69,772.07,733.79,698.43
Puerto Rico,8,Lithuania,1063.99,655.92,603.97,575.99
Puerto Rico,9,Canada,1166.49,492.38,699.3,562.13
Puerto Rico,10,Mexico,403.38,385.42,388.72,458.22
Puerto Rico,11,Italy,441.11,227.63,253.08,440.48
Puerto Rico,12,United Kingdom,666.3,735.88,445.17,416.19
Puerto Rico,13,Trinidad and Tobago,701.44,754.48,461.71,399.66
Puerto Rico,14,Colombia,269.69,488.41,266.27,384.63
Puerto Rico,15,Japan,2077.53,1968.83,550.27,360.62
Puerto Rico,16,Netherlands,735.61,750.24,419.7,300.05
Puerto Rico,17,Germany,370.04,376.25,287.97,297.68
Puerto Rico,18,Russia,215.39,406.54,300.12,286.11
Puerto Rico,19,India,180.46,245.67,211.29,261.82
Puerto Rico,20,Brazil,981.32,876.31,599.21,247.19
Puerto Rico,21,France,265.25,292.98,211.13,186.87
Puerto Rico,22,Spain,279.81,275.11,189.42,178.37
Puerto Rico,23,Peru,46.55,65.42,59.12,164.53
Puerto Rico,24,Costa Rica,152.05,136.86,126.55,123.14
Puerto Rico,25,Venezuela,232.78,315.47,156.54,96.2
Rhode Island,0,World,9567.98,8357.04,8237.35,8748.39
Rhode Island,0,Top 25,9184.68,7818.62,7870.6,8534.12
Rhode Island,1,Germany,3367.21,2152.77,2358.01,2257.49
Rhode Island,2,China,1369.01,1136.31,1187.61,1186.35
Rhode Island,3,Mexico,1080.26,944.77,1213.99,1153.09
Rhode Island,4,Japan,50.37,75.7,47.43,841.62
Rhode Island,5,United Kingdom,751.72,876.45,527.53,540.02
Rhode Island,6,Slovakia,235.81,286.59,347.24,485.43
Rhode Island,7,Canada,383.89,388.47,431.71,405.47
Rhode Island,8,France,406.15,296.52,155.7,333.37
Rhode Island,9,Hungary,20.48,256.68,376.74,238.73
Rhode Island,10,Spain,13.84,48.51,159.52,213.94
Rhode Island,11,Costa Rica,155.06,179.12,182.83,148.27
Rhode Island,12,Ireland,4.1,18.95,5,133.72
Rhode Island,13,Austria,139.58,113.8,97.91,89.08
Rhode Island,14,Italy,89.53,87.51,97.73,79.1
Rhode Island,15,Thailand,106.04,80.52,75.55,73.61
Rhode Island,16,Netherlands,394.04,386.71,168.87,56.9
Rhode Island,17,India,117.7,55.05,52.61,51.27
Rhode Island,18,Switzerland,49.55,49.59,65.66,44.5
Rhode Island,19,Vietnam,21.04,22.12,37.45,42.41
Rhode Island,20,Taiwan,47.84,59.72,49.97,40.16
Rhode Island,21,"Korea, South",27.06,27.04,37.21,33.57
Rhode Island,22,Dominican Republic,27.75,29.77,26.99,27.86
Rhode Island,23,Portugal,117.89,67.33,63.95,22.47
Rhode Island,24,Brazil,43.53,12.32,10.34,18.44
Rhode Island,25,Russia,165.22,166.3,93.03,17.28
South Carolina,0,World,32899.4,37804.58,39032.06,36107.34
South Carolina,0,Top 25,29174.14,33903.43,34627.22,32330.02
South Carolina,1,Germany,6924.92,7171.22,7465.76,6593.55
South Carolina,2,China,5007.63,5552.18,5877.39,5923.23
South Carolina,3,Mexico,2221.56,3640.77,3446.55,3395.18
South Carolina,4,Canada,2475.61,2847.14,2777.35,2939.51
South Carolina,5,Japan,1923.34,2412.35,2622.34,1515.51
South Carolina,6,France,956.5,1124.21,1082.62,1123.53
South Carolina,7,Austria,891.3,1336.42,1195.3,1081.84
South Carolina,8,India,719.41,834.93,921.97,840.19
South Carolina,9,Italy,1193.5,1160.73,1293.66,836.18
South Carolina,10,United Kingdom,1323.59,914.85,1100.48,735.28
South Carolina,11,Malaysia,448.34,710.12,542.35,696
South Carolina,12,Russia,127.46,585.2,456.8,595.57
South Carolina,13,Vietnam,377.19,467.18,576.48,594.42
South Carolina,14,Taiwan,387.23,539.42,563.68,584.22
South Carolina,15,Netherlands,468.48,513.14,451.66,577.69
South Carolina,16,Czech Republic,420.3,511.59,560.82,566.54
South Carolina,17,Hungary,252.62,385.65,507.3,563.89
South Carolina,18,Thailand,417.08,407.99,431.45,472
South Carolina,19,"Korea, South",428.24,425.82,423.07,454.35
South Carolina,20,Honduras,290.58,434.1,451.86,443.06
South Carolina,21,Indonesia,608.77,437.42,425.62,416.65
South Carolina,22,Spain,257.97,235.98,312.08,391.9
South Carolina,23,Brazil,420.33,556.44,480.29,377.78
South Carolina,24,Belgium,374.8,402.22,387.55,306.63
South Carolina,25,Switzerland,257.4,296.39,272.8,305.34
South Dakota,0,World,998.62,1042.51,1140.36,1031.07
South Dakota,0,Top 25,973.96,1019.73,1120.37,1010.38
South Dakota,1,Canada,462.13,481.4,543.24,361.49
South Dakota,2,China,133.19,143.36,153.07,198.47
South Dakota,3,Brazil,111.03,141.27,157.98,168.49
South Dakota,4,Mexico,65.4,71.06,69.83,72.24
South Dakota,5,Germany,32.21,21.77,21.21,32.61
South Dakota,6,Japan,26.06,36.91,31.81,28.7
South Dakota,7,Italy,20.76,13.32,14.55,23.06
South Dakota,8,Taiwan,19.91,23.37,25.43,21.29
South Dakota,9,United Kingdom,5.43,5.73,6.82,13.84
South Dakota,10,Netherlands,7.13,4.18,8.34,12.57
South Dakota,11,"Korea, South",4.51,7.14,13.62,11.83
South Dakota,12,Malaysia,8.12,12.68,10.71,10.39
South Dakota,13,France,36.54,12.61,4.28,7.76
South Dakota,14,India,4.81,6.33,7.02,5.85
South Dakota,15,Vietnam,4.35,6.23,6.92,5.71
South Dakota,16,Ireland,0.53,1.92,2.68,5.26
South Dakota,17,Spain,4.52,4.92,5.77,4.76
South Dakota,18,Philippines,5.07,6.8,4.16,4.4
South Dakota,19,Thailand,4.09,2.08,2.35,3.73
South Dakota,20,Israel,0.67,2.12,1.25,3.4
South Dakota,21,Poland,0.25,1.09,5.68,3.16
South Dakota,22,Turkey,0.27,0.06,0.1,3.14
South Dakota,23,Switzerland,5.74,3.46,11.61,3.13
South Dakota,24,Austria,9.85,6.56,7.25,2.79
South Dakota,25,Sweden,1.4,3.32,4.72,2.31
Tennessee,0,World,64983.47,69809.68,76979.53,75285.04
Tennessee,0,Top 25,62766.31,67438.46,74456.21,72414.49
Tennessee,1,China,22417.81,25390.04,27189.58,23663.37
Tennessee,2,Japan,10333.09,8212.33,7244.82,7692.17
Tennessee,3,Mexico,5685.53,6726.94,7231.17,7324.26
Tennessee,4,Ireland,3039.88,4097.09,7002.23,6625.02
Tennessee,5,Canada,5418.19,5465.92,5772.38,5148.09
Tennessee,6,Germany,2659.06,2962.73,3193.38,3561.99
Tennessee,7,United Kingdom,1349.37,1112.43,1374.71,2075.77
Tennessee,8,"Korea, South",491.82,810.53,1543.57,2007.25
Tennessee,9,Vietnam,1169.71,1321.33,1567.97,1605.18
Tennessee,10,India,1306.63,984.08,1429.67,1599.18
Tennessee,11,Italy,763.55,630.53,885.9,1389.2
Tennessee,12,Taiwan,851.01,1020.53,1004.26,1142.21
Tennessee,13,Singapore,508.32,534.77,1095.42,1014.27
Tennessee,14,Malaysia,435.41,574.31,619.47,944.79
Tennessee,15,Indonesia,929.16,944.13,923.64,908.89
Tennessee,16,Thailand,714.64,957.16,1047.91,883.33
Tennessee,17,Brazil,405,456.22,633.79,870.73
Tennessee,18,France,1012.52,960.44,963.13,868.5
Tennessee,19,Switzerland,841.21,883.78,733.6,605.47
Tennessee,20,Spain,397.44,667.88,556.22,597.94
Tennessee,21,Netherlands,348.84,492.42,602.19,444.66
Tennessee,22,Portugal,67.42,231.81,184.99,419.58
Tennessee,23,Philippines,366.34,476.71,438.26,412.67
Tennessee,24,Belgium,965.58,1207.53,920.1,337.81
Tennessee,25,Sweden,288.78,316.82,297.84,272.15
Texas,0,World,311712.67,302865.68,252111.07,229294.26
Texas,0,Top 25,279125.03,275167.61,229116.94,209606.96
Texas,1,Mexico,94677.61,90770.39,84016.6,81006.69
Texas,2,China,42830.76,45507.97,40979.69,36644.4
Texas,3,Canada,14606.61,17467.86,15953.88,15228.39
Texas,4,"Korea, South",9322.29,10621.42,10330.2,7229.4
Texas,5,Germany,8074.76,8751.13,8531.53,6724.5
Texas,6,Saudi Arabia,22559.71,19089.19,7643.94,6308.58
Texas,7,Vietnam,1650.09,2371.54,5094.01,5823.55
Texas,8,Malaysia,3421.82,3497.79,3511.88,5277.88
Texas,9,Japan,6766.1,6356.53,6353.86,4929.2
Texas,10,Venezuela,16209.96,15225.85,7510.98,4855.19
Texas,11,Brazil,4615.72,5391.39,4345.79,4052.95
Texas,12,United Kingdom,4824.01,5204.85,4770.97,3614.37
Texas,13,Thailand,3014.49,2894.06,2929.72,3350.9
Texas,14,Italy,2619.36,2931.1,2920.75,2967.85
Texas,15,France,3187.65,3428.35,3321.62,2851.23
Texas,16,Russia,8741.8,6243.75,3473.05,2589.87
Texas,17,India,4288.54,4050.9,3331,2390.5
Texas,18,Colombia,7452.53,5481.77,2413.31,2387.21
Texas,19,Taiwan,2928.79,2921.11,2356.6,2331.99
Texas,20,Iraq,5409.73,3574.12,1598.82,2241.76
Texas,21,Ireland,1085.45,1320.19,1610.76,2066.93
Texas,22,Netherlands,1810.65,2302.18,1791.87,1322.94
Texas,23,Spain,1036.65,1336.26,1292.31,1278.81
Texas,24,Kuwait,6435.45,6811.25,1737.3,1071.29
Texas,25,Belgium,1554.5,1616.66,1296.5,1060.58
Utah,0,World,10638.67,11131.87,12101.45,12989.24
Utah,0,Top 25,9908.91,10429.09,11350.4,12339.64
Utah,1,Mexico,3470.08,3126.82,3337.63,3309.82
Utah,2,Canada,1656.34,1684.69,1822.3,2002.93
Utah,3,China,1887.43,2010.24,2231.71,1991.95
Utah,4,Brazil,111.16,579.06,715.69,1116.42
Utah,5,Peru,831.44,428.66,352.92,988.42
Utah,6,Taiwan,326.26,374.13,493.24,365.23
Utah,7,Colombia,84.18,341.91,328.13,331.5
Utah,8,Nicaragua,0.65,65.17,205.86,234.27
Utah,9,Guatemala,418.3,366.01,309.39,230.79
Utah,10,Germany,198.26,195.35,188.9,195.15
Utah,11,France,110.54,196.67,173,181.74
Utah,12,Japan,137.35,145.5,174.37,170.15
Utah,13,Vietnam,57.7,74.36,132.71,159.95
Utah,14,Malaysia,51.62,55.46,69,150.54
Utah,15,Italy,91.4,104.5,126.63,133.55
Utah,16,"Korea, South",82.43,79.84,105.95,128.13
Utah,17,United Kingdom,67.39,78.89,91.49,111.69
Utah,18,India,65.05,116.6,85.08,98.6
Utah,19,Honduras,1.49,99.31,98.32,94.09
Utah,20,Argentina,60.46,59.5,47.46,87.95
Utah,21,Austria,50.47,51.4,67.54,57.73
Utah,22,Israel,29.11,33.44,38.12,54.16
Utah,23,Switzerland,51.78,62.05,48.47,51.81
Utah,24,Ireland,37.23,43.94,52.62,47.45
Utah,25,Spain,30.78,55.6,53.86,45.61
Virginia,0,World,22383.13,24317.64,25064.55,25872.7
Virginia,0,Top 25,19273.27,21221.73,22195.78,22712.06
Virginia,1,China,5043.21,5862.81,6917.66,7069.85
Virginia,2,Germany,1703.24,1699.45,1707.07,2110.94
Virginia,3,Canada,1837.65,1856.4,1808.26,1919.7
Virginia,4,Japan,1694.93,1387.86,1259.71,1222.43
Virginia,5,Malaysia,1032.74,1104.2,1188.47,1084.76
Virginia,6,Italy,654.26,840.46,738.06,869.27
Virginia,7,Austria,664.28,801.34,790.8,805.14
Virginia,8,India,798.43,728.8,754.28,794.14
Virginia,9,Mexico,573.29,740.46,927.52,782.86
Virginia,10,United Kingdom,907.55,1327.66,1199.8,769.95
Virginia,11,Vietnam,471.69,552.17,649.16,757.64
Virginia,12,France,350.94,374.62,439.82,650.69
Virginia,13,Indonesia,508.25,613.64,477.58,488.04
Virginia,14,Brazil,503.83,675.13,442.45,443.62
Virginia,15,"Korea, South",191.11,265.89,397.44,421.92
Virginia,16,Israel,343.16,407.85,481.6,383.79
Virginia,17,Taiwan,233.68,257.94,312.61,309.36
Virginia,18,Singapore,597.3,347.85,290.84,284.32
Virginia,19,Spain,225.73,215.31,211.01,265.54
Virginia,20,Thailand,209.66,212.05,197.52,248.65
Virginia,21,Turkey,225.91,238.3,242.82,241.7
Virginia,22,Switzerland,174.96,212.42,222.44,223.84
Virginia,23,Guatemala,81.06,115.71,207.92,189.19
Virginia,24,Nicaragua,34.02,155.27,177.8,188.67
Virginia,25,Netherlands,212.36,228.14,153.14,186.07
Virgin Islands,0,World,461.51,687.34,130.86,591.38
Virgin Islands,0,Top 25,290.74,238.4,97.76,572.92
Virgin Islands,1,Brazil,10.22,0.28,0.53,106.38
Virgin Islands,2,Colombia,40.72,0.18,0.24,81.27
Virgin Islands,3,India,5.7,30.93,3.04,76.51
Virgin Islands,4,Nigeria,0,0,0,62.76
Virgin Islands,5,Spain,0.35,97.86,0.32,28.2
Virgin Islands,6,Italy,8.67,3.99,5.39,27.77
Virgin Islands,7,Russia,0,0.01,0,26.7
Virgin Islands,8,Netherlands,59.43,7.88,7.65,23.28
Virgin Islands,9,Canada,21.28,6.21,5.65,18.18
Virgin Islands,10,Portugal,0,0,0.18,17.88
Virgin Islands,11,China,8.61,11.41,10.29,17.45
Virgin Islands,12,Trinidad and Tobago,10.08,9.68,2.55,14.97
Virgin Islands,13,Dominican Republic,22.06,28.74,10.49,13.27
Virgin Islands,14,Venezuela,58.45,0.09,0.03,10.8
Virgin Islands,15,Switzerland,10.91,12.61,11.97,8.26
Virgin Islands,16,France,5.14,4.26,5,7.72
Virgin Islands,17,"Korea, South",0.19,0.26,0.28,7.02
Virgin Islands,18,Hong Kong,7.38,5.64,6.45,6.89
Virgin Islands,19,Mexico,5.24,5.35,5.26,4.19
Virgin Islands,20,Nicaragua,0,0.12,1.53,2.4
Virgin Islands,21,St Lucia,0.04,0.1,9.78,2.37
Virgin Islands,22,Finland,0,0,0.06,2.31
Virgin Islands,23,Israel,3.51,3.77,9.24,2.21
Virgin Islands,24,Guatemala,2.95,2.92,0.59,2.07
Virgin Islands,25,El Salvador,9.81,6.11,1.23,2.06
Vermont,0,World,4949.23,4764.55,4062.88,3704.33
Vermont,0,Top 25,4791.29,4628.66,3933.55,3591.66
Vermont,1,Canada,3775.8,3723.58,2918.21,2560.16
Vermont,2,China,280.71,226.2,265.49,248.18
Vermont,3,France,24.64,25.7,54.31,118.65
Vermont,4,Japan,52.8,37.69,60.51,85.42
Vermont,5,Vietnam,43.31,47.82,74.25,62.05
Vermont,6,India,69.16,68.92,64.99,59.25
Vermont,7,Germany,70.08,67.56,51.52,54.53
Vermont,8,Indonesia,52.55,43.68,53.41,45.44
Vermont,9,United Kingdom,56.93,61.7,66.14,42.82
Vermont,10,Mexico,109.13,45.86,32.76,42.82
Vermont,11,Taiwan,32.71,42.17,41.66,39.97
Vermont,12,Russia,33.5,38.14,40.31,36.56
Vermont,13,"Korea, South",32.53,39.05,64.31,28.45
Vermont,14,Italy,29.77,28.14,27.06,25.86
Vermont,15,Colombia,13.3,18.97,12.49,18.93
Vermont,16,Switzerland,26.2,17.86,10.99,16.65
Vermont,17,Turkey,5.75,5.86,10.72,15.05
Vermont,18,Brazil,5.34,7.75,9.34,13.84
Vermont,19,Spain,14.15,14.91,14.59,13.05
Vermont,20,Denmark,8.25,8.96,6.27,12.07
Vermont,21,Ecuador,16.2,12.4,10.57,11.01
Vermont,22,Hong Kong,2.12,4.1,5.57,10.73
Vermont,23,Singapore,9.3,6.86,8.59,10.57
Vermont,24,Malaysia,16.13,24.64,13.7,10.55
Vermont,25,Austria,10.93,10.15,15.77,9.09
Washington,0,World,49899.97,52522.33,51135.52,46997.33
Washington,0,Top 25,45567.99,49055.82,48457.57,44571.8
Washington,1,Canada,14564.71,16319.78,13341.37,12631.24
Washington,2,China,8800.7,8350.8,10372.85,11562.82
Washington,3,Japan,7055.38,6936.34,6689.72,5977.98
Washington,4,"Korea, South",2161.12,2503.07,2842.99,2116.9
Washington,5,Taiwan,2004.12,2548.68,2115.54,1749.57
Washington,6,Mexico,790.58,802.93,1307.35,1307.81
Washington,7,Russia,696.66,584.15,505.14,990.34
Washington,8,Vietnam,430,548.82,907.99,983.27
Washington,9,France,1859.73,2219.27,1517.61,906.44
Washington,10,Germany,794.82,782.39,918.19,781.97
Washington,11,United Kingdom,1731.25,2137.59,1471.86,761.79
Washington,12,Thailand,581.93,710.54,1078.81,622.95
Washington,13,Italy,509.79,511.83,543.32,465.2
Washington,14,Indonesia,382.22,371.46,397.64,464.44
Washington,15,Malaysia,474.55,451.47,504.39,461.41
Washington,16,Australia,792.83,934.11,936.95,440.96
Washington,17,Singapore,310,192.28,795.71,419.63
Washington,18,India,341.85,386.81,452.73,361.83
Washington,19,New Zealand,144.13,166.91,208.58,258.85
Washington,20,Chile,107.15,137.42,239.28,245.59
Washington,21,Brazil,261.58,207.81,301.47,238.55
Washington,22,Israel,102.1,99.62,113.84,237.47
Washington,23,Netherlands,396.75,525.34,311.97,214.99
Washington,24,Philippines,183.52,266.87,288.89,213.92
Washington,25,Argentina,90.53,359.51,293.39,155.84
Wisconsin,0,World,22223.03,23563.07,23045.39,22429.04
Wisconsin,0,Top 25,20249,21480.85,21223.68,20784.35
Wisconsin,1,China,5853.7,6071.44,6221.36,5770.23
Wisconsin,2,Canada,4213.35,4521.63,4210.32,4074.68
Wisconsin,3,Mexico,2451.61,2555.38,2692.14,2753.22
Wisconsin,4,Germany,1211.71,1438.35,1283.04,1379.59
Wisconsin,5,Vietnam,736.49,896.34,961.68,818.74
Wisconsin,6,Japan,732.93,690.32,661.26,675.23
Wisconsin,7,Italy,697,738.53,606.11,659.8
Wisconsin,8,India,639.01,677.82,674.2,636.55
Wisconsin,9,Taiwan,487.17,551.06,581.39,514.52
Wisconsin,10,France,451.33,499.81,460.48,438.37
Wisconsin,11,United Kingdom,291.43,339.66,346.41,349.09
Wisconsin,12,Indonesia,378.53,343.15,372.2,332.61
Wisconsin,13,"Korea, South",312.89,337.62,332.22,312.01
Wisconsin,14,Netherlands,146.96,131.39,133.28,230.18
Wisconsin,15,Switzerland,173.5,191.98,177.02,205.93
Wisconsin,16,Israel,165.47,177.46,213.83,205.09
Wisconsin,17,Finland,277.51,287.5,248.69,204.01
Wisconsin,18,Ireland,50.12,68.36,86.78,192.07
Wisconsin,19,Malaysia,129.7,141.2,142.01,182.44
Wisconsin,20,Austria,177.83,194.34,178.8,180.76
Wisconsin,21,Philippines,128.85,144.54,176.06,146.74
Wisconsin,22,Turkey,54.08,48.66,50.63,146.36
Wisconsin,23,Denmark,102.97,121.8,139.71,139.42
Wisconsin,24,Bangladesh,220.08,164.4,169.02,120.31
Wisconsin,25,Australia,164.75,148.11,105.04,116.39
West Virginia,0,World,3701.38,3812.45,3781.63,3331.45
West Virginia,0,Top 25,3614.47,3743.37,3671.18,3279.78
West Virginia,1,Canada,1444.83,1355.13,1161.42,1125.91
West Virginia,2,Japan,990.1,1115.66,1259.07,1070.73
West Virginia,3,Mexico,160,253.44,219.6,230.18
West Virginia,4,China,283.76,278.77,258.97,176.93
West Virginia,5,Germany,185.46,165.73,157.23,149.84
West Virginia,6,France,63.21,107.13,112.91,107.13
West Virginia,7,Italy,41.41,42.96,66.47,55.71
West Virginia,8,India,126.86,65.97,64.36,52.56
West Virginia,9,United Kingdom,49.92,46.95,45.23,40.92
West Virginia,10,Belgium,45.37,41.8,40.05,36.84
West Virginia,11,Poland,26.09,31.59,38.31,32.33
West Virginia,12,Brazil,24.73,40.49,31.38,26.88
West Virginia,13,Taiwan,40.35,44.01,46.72,24.44
West Virginia,14,Netherlands,13.2,22.36,18.69,21.68
West Virginia,15,Pakistan,22.21,15.09,23.73,20.51
West Virginia,16,Spain,10.67,25.36,20.17,15.56
West Virginia,17,Switzerland,6.32,14.16,22.04,14.64
West Virginia,18,Israel,7.81,8.14,15.4,13.26
West Virginia,19,Malaysia,5.52,9.06,10.09,13.17
West Virginia,20,Vietnam,39.36,25.36,18.48,11.72
West Virginia,21,Luxembourg,8.53,11.79,8.63,9.73
West Virginia,22,Thailand,7.14,8.65,11.07,8.52
West Virginia,23,"Korea, South",8.34,9.54,14.53,7.85
West Virginia,24,Sweden,2.59,3.47,5.65,6.71
West Virginia,25,United Arab Emirates,0.7,0.74,0.98,6.02
Wyoming,0,World,2161.77,1900.72,1144.52,876.56
Wyoming,0,Top 25,2136.2,1888.38,1115.34,867.66
Wyoming,1,Canada,1885.38,1636,815.72,541.34
Wyoming,2,China,121,128.95,138.83,147.06
Wyoming,3,Mexico,21.53,28.96,48.49,97.2
Wyoming,4,Germany,22.04,11.62,24.24,11.95
Wyoming,5,"Korea, South",6.82,2.65,8.58,7.03
Wyoming,6,Italy,3.36,2.44,5.51,6.55
Wyoming,7,United Kingdom,16.36,12.73,10.36,5.86
Wyoming,8,Taiwan,3.04,5.84,5.43,5.49
Wyoming,9,Brazil,0.38,2.43,3.21,4.75
Wyoming,10,Thailand,0.89,11.54,15.36,4.64
Wyoming,11,Japan,8.6,5.24,3.39,4.56
Wyoming,12,Argentina,0,0.01,1.2,3.9
Wyoming,13,India,21.97,7.33,6.96,3.39
Wyoming,14,Sweden,1.53,2.33,3.94,3.32
Wyoming,15,Turkey,1.53,1.11,2.13,3.11
Wyoming,16,Slovenia,0,0.6,1.03,3.05
Wyoming,17,Belgium,1.61,0.63,3.53,2.07
Wyoming,18,Austria,3.48,2.76,1.39,2.01
