statename,rank,countryid,val2013,val2014,val2015,val2016
Utah,15,France,109.03,113.6,129.74,171.96
Utah,16,Thailand,835.35,532.95,147.61,129.45
Utah,17,Brazil,117.59,113.72,92.76,103.22
Utah,18,India,311.29,240.35,201.9,101.46
Utah,19,Belgium,141.34,268.01,127.53,87.62
Utah,20,Malaysia,103.05,97.44,98.13,75.92
Utah,21,Spain,45.74,52.35,44.8,63.17
Utah,22,Austria,11.65,10.6,46.49,58.46
Utah,23,Israel,56.11,59.29,40.62,49.39
Utah,24,Philippines,155.52,164.22,112.56,47.76
Utah,25,Sweden,43.1,44.53,45.5,43.05
Virginia,0,World,17896.13,19390.79,17801.26,16313.18
Virginia,0,Top 25,14114.58,15348.29,14271.37,13067.37
Virginia,1,Canada,3226.57,3926.34,3422.41,2906.02
Virginia,2,China,1871.49,1965.79,1569.13,1626.25
Virginia,3,Mexico,1051.31,1218.22,1231.24,1090.26
Virginia,4,United Kingdom,990.51,970.98,1040.15,894.82
Virginia,5,Germany,790.01,856.27,843.72,819.29
Virginia,6,Belgium,434.79,525.59,555,568.85
Virginia,7,Netherlands,570.33,504.14,555.55,534.67
Virginia,8,Taiwan,458.39,519.89,569.32,523.85
Virginia,9,Japan,554.06,519.45,444.93,443.98
Virginia,10,"Korea, South",368.39,425.39,432.77,370.6
Virginia,11,Brazil,426.94,460.41,521.53,309.43
Virginia,12,Singapore,526.06,524.24,349.77,297.24
Virginia,13,Saudi Arabia,358.5,394.81,364.32,287.05
Virginia,14,India,213.81,229.58,237.2,261.18
Virginia,15,Switzerland,237.52,211.3,234.9,242.34
Virginia,16,Hong Kong,229.59,213.13,183.66,239.65
Virginia,17,France,290.46,245.66,281.08,223.68
Virginia,18,Australia,264.76,245.58,259.79,222.77
Virginia,19,Colombia,146.86,155.81,168.81,207.24
Virginia,20,Italy,203.96,283.4,282.23,204.14
Virginia,21,Thailand,108.97,208.61,127.49,174.18
Virginia,22,Indonesia,308.1,307.83,229.23,170.98
Virginia,23,Egypt,219.07,103.39,57.22,165.89
Virginia,24,Malaysia,106.07,116.89,153.19,148.16
Virginia,25,United Arab Emirates,158.08,215.56,156.73,134.85
Virgin Islands,0,World,997.44,1405.3,149.3,301.21
Virgin Islands,0,Top 25,823.7,1028.68,121.07,298.95
Virgin Islands,1,Mexico,1.62,1.47,1.91,51.6
Virgin Islands,2,Guadeloupe,461.1,303.61,14.97,40.37
Virgin Islands,3,Martinique,220.05,169.61,18.25,39.42
Virgin Islands,4,Brazil,0.54,12.68,2.3,23.33
Virgin Islands,5,Netherlands,24.91,81.39,3.8,21.33
Virgin Islands,6,Sint Maarten,35.05,48.82,48.93,18.63
Virgin Islands,7,Dominican Republic,29.69,198.5,2.84,12.05
Virgin Islands,8,Haiti,0.02,72.46,0,11.82
Virgin Islands,9,Colombia,20.34,1.37,0.38,10.24
Virgin Islands,10,Paraguay,0,0,0,9.4
Virgin Islands,11,Cayman Islands,0.06,0.7,1.25,8.11
Virgin Islands,12,Guatemala,0,0.4,0.01,8.09
Virgin Islands,13,Curacao,0.22,8.57,13.15,7.5
Virgin Islands,14,Bahamas,12.12,18.49,0,7.42
Virgin Islands,15,El Salvador,0.01,0,0.02,6.93
Virgin Islands,16,St Kitts and Nevis,6.38,27.78,1.39,5.86
Virgin Islands,17,Antigua and Barbuda,0.12,4.88,8.51,4.56
Virgin Islands,18,Nicaragua,0.01,0,0,3.38
Virgin Islands,19,Singapore,0,33.31,0.04,2.72
Virgin Islands,20,St Lucia,0.05,16.88,0.07,2
Virgin Islands,21,British Virgin Islands,6.83,17.21,2.09,1.65
Virgin Islands,22,Hong Kong,0.38,1.05,1.04,1.13
Virgin Islands,23,Dominica,0.11,0.09,0.13,0.73
Virgin Islands,24,Bermuda,4.09,5.66,0,0.36
Virgin Islands,25,Grenada,0,3.77,0,0.31
Vermont,0,World,4026.54,3669.61,3181.49,2989.76
Vermont,0,Top 25,3910.64,3561.86,3075.98,2896.48
Vermont,1,Canada,1868.69,1637.21,1172.14,1187.55
Vermont,2,Hong Kong,333.76,333.23,301.54,352.38
Vermont,3,Malaysia,172.82,197.14,231.72,192.57
Vermont,4,China,491.04,274.87,220.04,176.26
Vermont,5,"Korea, South",135.71,142.44,133.66,153.28
Vermont,6,Mexico,129.86,212.27,212.9,127.88
Vermont,7,Netherlands,51.9,93.54,107.77,114.42
Vermont,8,Taiwan,115.84,93.47,109.52,95.77
Vermont,9,United Kingdom,53.23,75.14,86.65,72.75
Vermont,10,Germany,56,59.96,60.44,71.49
Vermont,11,Japan,153.22,111.39,81.27,56.82
Vermont,12,Thailand,58.41,52.39,62.02,52.25
Vermont,13,Singapore,92.02,69.08,86.07,47.65
Vermont,14,France,42.56,58.17,51.61,40.54
Vermont,15,United Arab Emirates,2.95,8.26,13.32,32.91
Vermont,16,Belgium,20.43,20,18.25,20.58
Vermont,17,Italy,25.2,22.77,22.6,15.8
Vermont,18,Australia,15.26,13.23,15.19,14.67
Vermont,19,Ireland,22.76,26.59,14.99,13.74
Vermont,20,Israel,8.62,9.9,19.65,12.36
Vermont,21,Switzerland,6.98,8.89,15.47,11.77
Vermont,22,India,16.34,10.75,13.38,9.72
Vermont,23,Spain,8.83,7.68,9.16,8.67
Vermont,24,Luxembourg,20.75,8.76,6.84,8.39
Vermont,25,Brazil,7.48,14.73,9.78,6.26
Washington,0,World,81629.98,90558.27,86378.71,79559.49
Washington,0,Top 25,69421.91,74795.26,74503.02,70160.12
Washington,1,China,16710.78,20693.34,19485.05,16129.78
Washington,2,Japan,7037.19,7366.06,6000.56,7134.36
Washington,3,Canada,8992.52,9297.59,8018.14,7035.41
Washington,4,United Arab Emirates,3870.31,3271.82,3211.21,4157.62
Washington,5,"Korea, South",2711.65,2752.33,4287.44,4155.01
Washington,6,United Kingdom,2702.49,2950.86,2541.13,3565.78
Washington,7,Taiwan,1443.33,2474.15,2757.84,3103.03
Washington,8,Saudi Arabia,1661.17,811.31,1875.63,2665.58
Washington,9,Netherlands,831.26,889.55,1679.04,2172.59
Washington,10,Turkey,547.61,1339.71,1921.6,2167.98
Washington,11,Mexico,3198.4,2735.15,1872.93,1973.12
Washington,12,Ireland,129.89,603.32,929.34,1941.72
Washington,13,Qatar,2193.55,2344,1809.01,1781.97
Washington,14,France,561.68,678.61,1389.86,1488.97
Washington,15,Philippines,1467.42,1119.18,1081.33,1423.13
Washington,16,Chile,1386.12,1102.45,3003.19,1253.32
Washington,17,Switzerland,70.87,73.21,226.86,1037.17
Washington,18,Russia,1544.94,2134.69,1597.43,1028.01
Washington,19,Hong Kong,2702.74,1968.61,1602.67,1006.63
Washington,20,Thailand,1346.57,1942.68,1859.78,949.66
Washington,21,Norway,1239.85,821.65,483.48,925.65
Washington,22,Singapore,1253.14,1714.46,2520.47,857.57
Washington,23,India,2220.2,2134.36,1150.56,816.18
Washington,24,Germany,2103.01,2060.91,1850.62,737.06
Washington,25,Australia,1495.22,1515.27,1347.83,652.86
Wisconsin,0,World,23110.47,23425.57,22438.28,21021.23
Wisconsin,0,Top 25,19879.25,20256.79,19732.37,18558.04
Wisconsin,1,Canada,7527.47,7952.8,7314.55,6607.17
Wisconsin,2,Mexico,2517.36,2836.18,2969.78,3051.77
Wisconsin,3,China,1658.63,1561.51,1544.13,1424.84
Wisconsin,4,Japan,933.8,895.93,815.13,862.02
Wisconsin,5,United Kingdom,678.77,848.99,825.28,813.33
Wisconsin,6,Germany,701.33,731.47,701.22,625.13
Wisconsin,7,Australia,675.96,604.91,584.56,558.08
Wisconsin,8,"Korea, South",431.06,472.47,505.88,478.39
Wisconsin,9,Saudi Arabia,396.17,368.49,597.48,465.26
Wisconsin,10,France,460.01,489.85,457.27,436.98
Wisconsin,11,Netherlands,378.82,426.98,392.7,402.34
Wisconsin,12,Belgium,384.73,332.45,431.29,384.28
Wisconsin,13,India,289.43,229.58,215.15,248.24
Wisconsin,14,Italy,279.18,309.01,311.76,242.09
Wisconsin,15,Brazil,477.21,515.46,402.62,236.1
Wisconsin,16,Hong Kong,250.1,250.97,236.92,230.1
Wisconsin,17,United Arab Emirates,393.69,170.28,178,221.79
Wisconsin,18,Thailand,203.4,210.79,214.42,213.22
Wisconsin,19,Singapore,259.15,245.65,221.18,201.16
Wisconsin,20,Taiwan,173.56,181.69,184.02,185.33
Wisconsin,21,Kuwait,23.35,20.47,57.69,165.15
Wisconsin,22,Chile,473.69,289.51,283.68,160.1
Wisconsin,23,Spain,86.82,105.84,99.24,118.16
Wisconsin,24,Ireland,85.31,82.93,74.5,113.53
Wisconsin,25,Malaysia,140.25,122.58,113.95,113.45
West Virginia,0,World,8731.72,7597.01,5833.11,5045.39
West Virginia,0,Top 25,8135.12,7065.75,5413.59,4781.3
West Virginia,1,Canada,1845.17,1971.21,1754.61,1536.92
West Virginia,2,China,625.67,556.29,456.31,465.18
West Virginia,3,Belgium,285.75,230.14,226.73,288.57
West Virginia,4,Brazil,519.09,475.79,308.29,264.4
West Virginia,5,Netherlands,714.53,613.56,401.18,252.68
West Virginia,6,"Korea, South",216.96,157.54,191.73,250.28
West Virginia,7,Japan,330.68,293.84,324.87,244.86
West Virginia,8,India,314.03,184.9,223.05,220.49
West Virginia,9,Mexico,323.66,238.86,184.37,179.46
West Virginia,10,Germany,289.86,259.05,190.15,166.4
West Virginia,11,Italy,473.01,424.46,176.85,127.92
West Virginia,12,Ukraine,293.57,275.6,221.08,119.86
West Virginia,13,United Kingdom,450.86,327.31,212.09,102.93
West Virginia,14,France,384.33,200.21,112.4,97.67
West Virginia,15,Turkey,331.83,189.94,64.33,88.07
West Virginia,16,Hong Kong,68.94,92.65,64.08,67.04
West Virginia,17,Spain,121.76,81.72,45.03,51.73
West Virginia,18,Singapore,62.21,46.92,45.36,47.19
West Virginia,19,Morocco,235.81,190.48,9.26,45.27
West Virginia,20,Thailand,26.28,40.21,38.16,39.79
West Virginia,21,Taiwan,43.04,48.51,34.05,29.59
West Virginia,22,Australia,39.27,52.62,33.49,27.42
West Virginia,23,Argentina,58.55,31.97,31.58,22.95
West Virginia,24,Switzerland,12.49,37.61,38.12,22.74
West Virginia,25,Croatia,67.77,44.35,26.41,21.89
Wyoming,0,World,1350.62,1757.26,1174.99,1098.11
Wyoming,0,Top 25,1245.21,1650.42,1091.13,1029.96
Wyoming,1,Brazil,134.52,152.84,194.78,189.27
Wyoming,2,Canada,375.23,727.35,191.97,186.19
Wyoming,3,Indonesia,73.63,85.61,81.24,79.29
Wyoming,4,Japan,44.48,67.6,63.58,52.61
Wyoming,5,United Kingdom,23.47,45.22,52.54,45.58
Wyoming,6,Chile,64.54,62,46.08,38.63
Wyoming,7,"Korea, South",60.86,48.36,37.4,37.55
Wyoming,8,Mexico,48.9,30.78,29.58,35.23
Wyoming,9,Australia,88.29,55.13,52.91,33.22
Wyoming,10,Vietnam,14.63,20.12,15.78,32.18
Wyoming,11,Saudi Arabia,26.17,27.72,43.37,31.73
Wyoming,12,China,15.15,19.01,12.23,31.49
Wyoming,13,Thailand,29.61,32.51,24.59,30.91
Wyoming,14,Argentina,17.84,18.55,18.57,26.27
Wyoming,15,Germany,1.02,8.33,14.88,22.39
Wyoming,16,Taiwan,35.03,40.53,40.01,22.18
Wyoming,17,Netherlands,41.56,24.93,19.89,22.07
Wyoming,18,Venezuela,47.22,43.83,34.81,18.66
Wyoming,19,Malaysia,16.18,12.02,5.67,16.2
Wyoming,20,South Africa,18.04,14.83,16.52,15.45
Wyoming,21,Colombia,19.28,40.66,24.2,14.66
Wyoming,22,India,0.47,11.22,6.55,12.91
Wyoming,23,United Arab Emirates,17.51,24.09,22.93,12.14
Wyoming,24,Tunisia,29.09,27.95,25.21,11.89
Wyoming,25,Belgium,2.48,9.21,15.84,11.28
Unidentified,0,World,47688.95,49023.85,46775.47,45767.93
Unidentified,0,Top 25,40115.03,41482.73,40033.97,39522.1
Unidentified,1,Canada,19648.41,20982.06,20755.99,21081.61
Unidentified,2,Mexico,6595.46,7024.47,6726.99,6462.26
Unidentified,3,United Kingdom,1231.03,1373.52,1471.77,1419.33
Unidentified,4,Germany,1061.84,1096.94,1115.4,1110.45
Unidentified,5,Australia,1046.49,1069.02,964.01,853.69
Unidentified,6,France,832.25,786.18,734.98,721.05
Unidentified,7,China,740.11,745.12,677.62,690.14
Unidentified,8,Japan,671.44,694.67,644.13,644.55
Unidentified,9,Singapore,734.01,721.03,614.28,606.09
Unidentified,10,Hong Kong,727.45,641.46,557.8,545.49
Unidentified,11,Netherlands,565.1,591.75,533.85,517.12
Unidentified,12,Switzerland,643.48,460.74,499.06,468.37
Unidentified,13,Gibraltar,1043.69,704.85,514.86,463.67
Unidentified,14,Brazil,620.19,608.69,449.81,430.76
Unidentified,15,Belgium,426.85,460.59,461.46,421.48
Unidentified,16,Chile,627.21,561.48,465.25,400.21
Unidentified,17,"Korea, South",378.58,414.69,387.45,369.2
Unidentified,18,Italy,376.33,366.41,364.08,364.49
Unidentified,19,United Arab Emirates,436.66,392.42,404.71,357.42
Unidentified,20,India,288.71,279.68,321.23,313.23
Unidentified,21,Taiwan,300.17,298.36,285.51,288.68
Unidentified,22,Colombia,375.76,415.11,337.49,263.76
Unidentified,23,Honduras,272.39,306.44,269.44,249.2
Unidentified,24,Israel,225.58,223.83,233.81,245.79
Unidentified,25,New Zealand,245.85,263.22,242.97,234.06
